Flight_ID,Date,Route,Planned_Dep_Min,Delay_Min,Actual_Dep_Min
6E16012,2024-07-30,DEL-BLR,806,74.0,880.0
6E16013,2024-01-08,BLR-HYD,1009,34.0,1043.0
6E16014,2024-05-01,DEL-BLR,444,83.0,527.0
6E16015,2024-02-11,BLR-HYD,265,118.0,383.0
6E16016,2024-11-28,DEL-HYD,996,93.0,1089.0
6E16017,2024-08-20,DEL-BOM,1191,106.0,1297.0
6E16018,2024-03-10,BOM-BLR,1081,13.0,1094.0
6E16019,2024-01-16,DEL-BLR,600,20.0,620.0
6E16020,2024-03-09,BOM-BLR,632,120.0,752.0
6E16021,2024-02-22,BOM-BLR,756,95.0,851.0
6E16022,2024-06-21,BLR-HYD,323,0.0,323.0
6E16023,2024-09-18,DEL-BOM,1289,57.0,1346.0
6E16024,2024-10-15,BLR-HYD,1085,4.0,1089.0
6E16025,2024-01-15,BOM-BLR,88,36.0,124.0
6E16026,2024-09-26,DEL-HYD,415,90.0,505.0
6E16027,2024-06-15,DEL-BOM,681,17.0,698.0
6E16028,2024-03-03,DEL-BOM,1099,97.0,1196.0
6E16029,2024-09-17,BOM-BLR,404,105.0,509.0
6E16030,2024-04-30,BLR-HYD,364,100.0,464.0
6E16031,2024-12-11,DEL-HYD,384,61.0,445.0
6E16032,2024-08-27,DEL-BLR,8,100.0,108.0
6E16033,2024-04-16,BLR-HYD,514,40.0,554.0
6E16034,2024-06-28,DEL-BOM,1392,47.0,1439.0
6E16035,2024-01-16,BLR-HYD,308,15.0,323.0
6E16036,2024-12-20,DEL-BLR,169,120.0,289.0
6E16037,2024-11-04,DEL-HYD,146,116.0,262.0
6E16038,2024-08-02,DEL-HYD,79,82.0,161.0
6E16039,2024-03-17,DEL-BLR,803,7.0,810.0
6E16040,2024-08-12,DEL-BLR,451,69.0,520.0
6E16041,2024-04-02,BOM-BLR,977,119.0,1096.0
6E16042,2024-06-29,DEL-BOM,806,59.0,865.0
6E16043,2024-06-22,BOM-BLR,756,27.0,783.0
6E16044,2024-12-19,BLR-HYD,1435,57.0,1492.0
6E16045,2024-12-19,DEL-BLR,294,0.0,294.0
6E16046,2024-08-06,BOM-BLR,1153,115.0,1268.0
6E16047,2024-05-22,DEL-BOM,1188,39.0,1227.0
6E16048,2024-11-10,DEL-BOM,612,24.0,636.0
6E16049,2024-10-08,DEL-BLR,882,28.0,910.0
6E16050,2024-09-15,BOM-BLR,449,82.0,531.0
6E16051,2024-12-21,DEL-HYD,68,95.0,163.0
6E16052,2024-02-16,DEL-BLR,555,8.0,563.0
6E16053,2024-01-05,BLR-HYD,908,45.0,953.0
6E16054,2024-03-02,BOM-BLR,499,0.0,499.0
6E16055,2024-03-24,BOM-BLR,1158,70.0,1228.0
6E16056,2024-05-12,DEL-BLR,829,23.0,852.0
6E16057,2024-12-01,BOM-BLR,501,84.0,585.0
6E16058,2024-03-03,BOM-BLR,973,113.0,1086.0
6E16059,2024-10-07,BLR-HYD,1368,118.0,1486.0
6E16060,2024-02-13,BLR-HYD,729,95.0,824.0
6E16061,2024-06-01,DEL-HYD,900,13.0,913.0
6E16062,2024-09-26,BLR-HYD,659,98.0,757.0
6E16063,2024-12-07,DEL-HYD,760,68.0,828.0
6E16064,2024-06-19,BLR-HYD,53,61.0,114.0
6E16065,2024-06-04,DEL-HYD,331,95.0,426.0
6E16066,2024-10-01,BLR-HYD,958,41.0,999.0
6E16067,2024-12-23,BLR-HYD,655,12.0,667.0
6E16068,2024-01-20,DEL-BLR,312,28.0,340.0
6E16069,2024-08-01,BLR-HYD,1161,94.0,1255.0
6E16070,2024-03-19,DEL-HYD,354,28.0,382.0
6E16071,2024-05-18,DEL-BLR,224,91.0,315.0
6E16072,2024-04-07,DEL-HYD,613,79.0,692.0
6E16073,2024-05-31,BLR-HYD,98,25.0,123.0
6E16074,2024-07-16,BLR-HYD,306,17.0,323.0
6E16075,2024-09-29,DEL-HYD,794,120.0,914.0
6E16076,2024-06-04,BOM-BLR,390,48.0,438.0
6E16077,2024-02-19,DEL-BLR,1114,84.0,1198.0
6E16078,2024-08-15,DEL-BLR,373,104.0,477.0
6E16079,2024-01-10,BLR-HYD,203,41.0,244.0
6E16080,2024-05-28,DEL-BLR,608,39.0,647.0
6E16081,2024-02-27,DEL-HYD,632,70.0,702.0
6E16082,2024-06-10,BLR-HYD,1140,109.0,1249.0
6E16083,2024-12-16,DEL-BLR,65,29.0,94.0
6E16084,2024-04-16,DEL-BOM,130,23.0,153.0
6E16085,2024-10-15,DEL-BLR,778,30.0,808.0
6E16086,2024-07-04,DEL-HYD,900,63.0,963.0
6E16087,2024-02-15,DEL-BLR,827,4.0,831.0
6E16088,2024-05-08,BOM-BLR,1409,102.0,1511.0
6E16089,2024-11-13,BOM-BLR,91,17.0,108.0
6E16090,2024-03-27,BLR-HYD,1100,56.0,1156.0
6E16091,2024-09-05,BOM-BLR,1275,84.0,1359.0
6E16092,2024-11-24,DEL-HYD,738,80.0,818.0
6E16093,2024-09-13,DEL-BOM,1343,20.0,1363.0
6E16094,2024-10-03,DEL-BOM,652,100.0,752.0
6E16095,2024-10-04,BLR-HYD,53,76.0,129.0
6E16096,2024-01-04,BLR-HYD,657,74.0,731.0
6E16097,2024-03-05,BOM-BLR,1168,36.0,1204.0
6E16098,2024-07-20,DEL-HYD,678,2.0,680.0
6E16099,2024-03-03,BOM-BLR,1109,54.0,1163.0
6E16100,2024-05-22,DEL-HYD,1164,91.0,1255.0
6E16101,2024-08-31,DEL-HYD,44,67.0,111.0
6E16102,2024-10-18,DEL-BOM,116,62.0,178.0
6E16103,2024-10-11,DEL-HYD,146,28.0,174.0
6E16104,2024-06-28,DEL-BLR,658,95.0,753.0
6E16105,2024-06-22,DEL-HYD,1044,76.0,1120.0
6E16106,2024-11-20,DEL-BOM,535,60.0,595.0
6E16107,2024-04-20,BOM-BLR,1181,95.0,1276.0
6E16108,2024-06-23,DEL-HYD,1071,99.0,1170.0
6E16109,2024-06-01,DEL-BLR,418,55.0,473.0
6E16110,2024-12-21,BLR-HYD,1133,76.0,1209.0
6E16111,2024-08-04,BOM-BLR,1012,117.0,1129.0
6E16112,2024-10-23,BLR-HYD,570,53.0,623.0
6E16113,2024-08-27,DEL-BLR,997,39.0,1036.0
6E16114,2024-08-13,DEL-BOM,1327,116.0,1443.0
6E16115,2024-07-04,DEL-BOM,481,113.0,594.0
6E16116,2024-02-17,BOM-BLR,1160,43.0,1203.0
6E16117,2024-07-26,DEL-HYD,1100,120.0,1220.0
6E16118,2024-06-05,DEL-HYD,269,32.0,301.0
6E16119,2024-08-12,BLR-HYD,921,20.0,941.0
6E16120,2024-05-23,DEL-BOM,691,20.0,711.0
6E16121,2024-04-20,DEL-HYD,1108,52.0,1160.0
6E16122,2024-11-13,DEL-HYD,811,8.0,819.0
6E16123,2024-12-28,DEL-BOM,241,72.0,313.0
6E16124,2024-12-27,DEL-BOM,930,7.0,937.0
6E16125,2024-05-11,DEL-BLR,1087,91.0,1178.0
6E16126,2024-04-22,BLR-HYD,1263,94.0,1357.0
6E16127,2024-11-19,DEL-BOM,1118,87.0,1205.0
6E16128,2024-03-29,DEL-BLR,397,103.0,500.0
6E16129,2024-06-09,DEL-BOM,887,58.0,945.0
6E16130,2024-11-29,BOM-BLR,48,115.0,163.0
6E16131,2024-03-15,BOM-BLR,144,117.0,261.0
6E16132,2024-10-07,BOM-BLR,916,57.0,973.0
6E16133,2024-01-07,DEL-BOM,397,111.0,508.0
6E16134,2024-04-22,DEL-HYD,770,79.0,849.0
6E16135,2024-02-05,DEL-HYD,670,23.0,693.0
6E16136,2024-09-22,BOM-BLR,1326,50.0,1376.0
6E16137,2024-04-22,BLR-HYD,427,90.0,517.0
6E16138,2024-10-18,DEL-BLR,1040,83.0,1123.0
6E16139,2024-08-10,BOM-BLR,80,111.0,191.0
6E16140,2024-07-29,DEL-BLR,183,70.0,253.0
6E16141,2024-01-18,DEL-BLR,466,37.0,503.0
6E16142,2024-08-28,BOM-BLR,282,56.0,338.0
6E16143,2024-05-13,DEL-HYD,1094,75.0,1169.0
6E16144,2024-08-07,BLR-HYD,89,33.0,122.0
6E16145,2024-04-11,BOM-BLR,708,76.0,784.0
6E16146,2024-05-19,DEL-BLR,641,104.0,745.0
6E16147,2024-06-17,DEL-BOM,1388,109.0,1497.0
6E16148,2024-07-09,DEL-BOM,202,103.0,305.0
6E16149,2024-01-25,DEL-BLR,1254,0.0,1254.0
6E16150,2024-02-02,BOM-BLR,598,79.0,677.0
6E16151,2024-12-08,DEL-HYD,5,43.0,48.0
6E16152,2024-11-24,BOM-BLR,356,30.0,386.0
6E16153,2024-01-06,BLR-HYD,1169,43.0,1212.0
6E16154,2024-07-12,DEL-BOM,54,102.0,156.0
6E16155,2024-08-17,DEL-BLR,1090,9.0,1099.0
6E16156,2024-05-16,DEL-HYD,146,49.0,195.0
6E16157,2024-11-18,BOM-BLR,585,21.0,606.0
6E16158,2024-08-03,BLR-HYD,979,113.0,1092.0
6E16159,2024-12-14,BOM-BLR,735,104.0,839.0
6E16160,2024-12-29,BLR-HYD,1255,38.0,1293.0
6E16161,2024-07-01,BOM-BLR,694,105.0,799.0
6E16162,2024-06-16,DEL-HYD,1119,37.0,1156.0
6E16163,2024-10-08,DEL-HYD,853,83.0,936.0
6E16164,2024-02-07,DEL-BLR,247,90.0,337.0
6E16165,2024-06-11,DEL-HYD,131,13.0,144.0
6E16166,2024-05-21,BLR-HYD,1093,98.0,1191.0
6E16167,2024-09-04,DEL-BLR,348,50.0,398.0
6E16168,2024-04-12,DEL-HYD,441,45.0,486.0
6E16169,2024-07-17,DEL-BOM,255,120.0,375.0
6E16170,2024-07-18,BLR-HYD,1409,81.0,1490.0
6E16171,2024-02-11,DEL-BLR,504,16.0,520.0
6E16172,2024-05-26,BLR-HYD,415,29.0,444.0
6E16173,2024-03-06,DEL-BLR,318,84.0,402.0
6E16174,2024-07-11,BLR-HYD,315,35.0,350.0
6E16175,2024-10-24,DEL-BOM,985,114.0,1099.0
6E16176,2024-02-07,DEL-HYD,997,106.0,1103.0
6E16177,2024-05-20,BOM-BLR,329,25.0,354.0
6E16178,2024-04-15,BOM-BLR,1155,65.0,1220.0
6E16179,2024-05-31,BOM-BLR,1167,112.0,1279.0
6E16180,2024-12-17,DEL-BLR,1270,104.0,1374.0
6E16181,2024-11-21,DEL-HYD,1086,20.0,1106.0
6E16182,2024-02-07,DEL-BLR,1259,64.0,1323.0
6E16183,2024-04-06,DEL-BLR,1420,24.0,1444.0
6E16184,2024-04-17,DEL-BLR,800,81.0,881.0
6E16185,2024-04-28,DEL-BLR,122,62.0,184.0
6E16186,2024-05-30,DEL-HYD,269,52.0,321.0
6E16187,2024-03-14,BOM-BLR,7,42.0,49.0
6E16188,2024-02-26,BLR-HYD,729,118.0,847.0
6E16189,2024-11-30,DEL-BLR,341,89.0,430.0
6E16190,2024-09-08,DEL-HYD,685,83.0,768.0
6E16191,2024-10-18,DEL-BOM,1338,100.0,1438.0
6E16192,2024-11-08,BLR-HYD,827,12.0,839.0
6E16193,2024-09-11,DEL-BLR,335,44.0,379.0
6E16194,2024-09-10,DEL-BLR,747,104.0,851.0
6E16195,2024-09-15,BLR-HYD,860,45.0,905.0
6E16196,2024-09-26,BLR-HYD,255,79.0,334.0
6E16197,2024-02-03,DEL-BLR,115,85.0,200.0
6E16198,2024-11-21,DEL-HYD,790,0.0,790.0
6E16199,2024-11-20,DEL-BOM,1412,8.0,1420.0
6E16200,2024-08-25,DEL-HYD,1108,58.0,1166.0
6E16201,2024-06-27,BOM-BLR,49,34.0,83.0
6E16202,2024-04-13,BOM-BLR,1187,63.0,1250.0
6E16203,2024-01-29,BOM-BLR,1171,40.0,1211.0
6E16204,2024-08-14,DEL-BLR,554,12.0,566.0
6E16205,2024-08-19,DEL-BOM,1159,99.0,1258.0
6E16206,2024-10-30,DEL-BOM,1241,54.0,1295.0
6E16207,2024-12-15,DEL-BLR,505,94.0,599.0
6E16208,2024-11-30,DEL-BLR,1395,116.0,1511.0
6E16209,2024-04-26,DEL-BLR,233,90.0,323.0
6E16210,2024-07-25,DEL-BOM,774,75.0,849.0
6E16211,2024-07-03,DEL-BLR,1138,93.0,1231.0
6E16212,2024-05-17,BLR-HYD,188,54.0,242.0
6E16213,2024-11-18,BLR-HYD,1220,91.0,1311.0
6E16214,2024-06-12,BLR-HYD,549,92.0,641.0
6E16215,2024-03-15,DEL-BLR,523,117.0,640.0
6E16216,2024-08-20,BLR-HYD,820,3.0,823.0
6E16217,2024-10-10,DEL-BLR,13,25.0,38.0
6E16218,2024-09-11,BLR-HYD,966,0.0,966.0
6E16219,2024-01-09,DEL-BLR,859,12.0,871.0
6E16220,2024-07-21,DEL-HYD,1268,118.0,1386.0
6E16221,2024-10-31,BOM-BLR,1325,46.0,1371.0
6E16222,2024-03-31,DEL-HYD,432,19.0,451.0
6E16223,2024-11-27,BOM-BLR,611,75.0,686.0
6E16224,2024-05-29,BOM-BLR,461,118.0,579.0
6E16225,2024-12-25,BLR-HYD,877,59.0,936.0
6E16226,2024-06-24,BOM-BLR,283,79.0,362.0
6E16227,2024-02-02,BOM-BLR,622,69.0,691.0
6E16228,2024-07-02,DEL-HYD,799,118.0,917.0
6E16229,2024-06-05,BOM-BLR,716,114.0,830.0
6E16230,2024-02-22,DEL-BLR,533,83.0,616.0
6E16231,2024-10-22,DEL-BLR,681,106.0,787.0
6E16232,2024-07-20,BLR-HYD,1391,66.0,1457.0
6E16233,2024-09-30,DEL-HYD,1020,107.0,1127.0
6E16234,2024-06-23,DEL-BOM,1180,44.0,1224.0
6E16235,2024-08-31,DEL-HYD,733,15.0,748.0
6E16236,2024-09-25,DEL-BOM,160,72.0,232.0
6E16237,2024-03-14,BOM-BLR,173,24.0,197.0
6E16238,2024-04-05,DEL-BOM,904,5.0,909.0
6E16239,2024-12-26,BOM-BLR,1359,4.0,1363.0
6E16240,2024-06-21,DEL-HYD,25,66.0,91.0
6E16241,2024-06-03,DEL-HYD,1322,103.0,1425.0
6E16242,2024-07-01,BLR-HYD,436,58.0,494.0
6E16243,2024-11-18,BLR-HYD,758,28.0,786.0
6E16244,2024-10-15,BOM-BLR,10,19.0,29.0
6E16245,2024-09-14,BOM-BLR,1261,75.0,1336.0
6E16246,2024-03-15,DEL-BLR,618,27.0,645.0
6E16247,2024-06-22,DEL-BLR,1433,0.0,1433.0
6E16248,2024-11-25,DEL-BLR,1357,57.0,1414.0
6E16249,2024-08-18,DEL-HYD,1336,73.0,1409.0
6E16250,2024-09-03,DEL-BOM,1024,119.0,1143.0
6E16251,2024-06-09,BOM-BLR,522,114.0,636.0
6E16252,2024-07-04,BLR-HYD,87,88.0,175.0
6E16253,2024-05-22,BOM-BLR,241,17.0,258.0
6E16254,2024-10-08,DEL-BOM,1008,18.0,1026.0
6E16255,2024-05-07,BOM-BLR,1155,85.0,1240.0
6E16256,2024-06-14,BLR-HYD,597,21.0,618.0
6E16257,2024-01-27,BLR-HYD,1351,44.0,1395.0
6E16258,2024-09-02,DEL-BOM,110,39.0,149.0
6E16259,2024-05-14,BLR-HYD,288,106.0,394.0
6E16260,2024-07-20,DEL-HYD,73,17.0,90.0
6E16261,2024-01-21,BLR-HYD,107,103.0,210.0
6E16262,2024-03-19,DEL-BOM,800,62.0,862.0
6E16263,2024-06-06,DEL-BOM,736,37.0,773.0
6E16264,2024-04-03,BOM-BLR,1128,47.0,1175.0
6E16265,2024-01-08,BLR-HYD,1405,12.0,1417.0
6E16266,2024-12-04,BLR-HYD,76,9.0,85.0
6E16267,2024-09-15,DEL-BOM,202,59.0,261.0
6E16268,2024-02-24,BOM-BLR,850,40.0,890.0
6E16269,2024-02-05,BOM-BLR,1264,59.0,1323.0
6E16270,2024-01-06,DEL-HYD,799,25.0,824.0
6E16271,2024-02-11,DEL-HYD,706,8.0,714.0
6E16272,2024-02-19,DEL-BOM,1395,21.0,1416.0
6E16273,2024-04-21,BOM-BLR,1228,99.0,1327.0
6E16274,2024-05-25,BOM-BLR,411,27.0,438.0
6E16275,2024-08-17,DEL-HYD,1237,41.0,1278.0
6E16276,2024-07-29,DEL-HYD,440,93.0,533.0
6E16277,2024-11-01,DEL-BOM,1235,46.0,1281.0
6E16278,2024-01-30,BOM-BLR,52,82.0,134.0
6E16279,2024-10-21,DEL-BOM,1111,29.0,1140.0
6E16280,2024-04-25,DEL-HYD,671,103.0,774.0
6E16281,2024-08-13,BLR-HYD,8,111.0,119.0
6E16282,2024-02-28,DEL-HYD,690,71.0,761.0
6E16283,2024-03-16,BOM-BLR,82,82.0,164.0
6E16284,2024-08-03,DEL-BOM,1048,23.0,1071.0
6E16285,2024-05-11,BOM-BLR,224,14.0,238.0
6E16286,2024-10-30,DEL-HYD,429,43.0,472.0
6E16287,2024-03-21,DEL-HYD,1217,93.0,1310.0
6E16288,2024-10-31,DEL-BLR,1141,67.0,1208.0
6E16289,2024-03-07,DEL-HYD,834,29.0,863.0
6E16290,2024-08-17,BOM-BLR,894,101.0,995.0
6E16291,2024-11-28,DEL-BOM,759,11.0,770.0
6E16292,2024-10-03,DEL-BOM,994,66.0,1060.0
6E16293,2024-12-26,DEL-BLR,77,22.0,99.0
6E16294,2024-03-12,BOM-BLR,1175,46.0,1221.0
6E16295,2024-07-27,DEL-HYD,1079,79.0,1158.0
6E16296,2024-09-28,BLR-HYD,356,49.0,405.0
6E16297,2024-05-23,DEL-BOM,1282,118.0,1400.0
6E16298,2024-09-07,BOM-BLR,534,94.0,628.0
6E16299,2024-10-10,DEL-BLR,673,12.0,685.0
6E16300,2024-06-27,BLR-HYD,570,87.0,657.0
6E16301,2024-03-20,BOM-BLR,577,67.0,644.0
6E16302,2024-02-26,DEL-HYD,405,63.0,468.0
6E16303,2024-11-03,DEL-BOM,114,92.0,206.0
6E16304,2024-06-22,DEL-HYD,473,109.0,582.0
6E16305,2024-08-25,DEL-BLR,753,81.0,834.0
6E16306,2024-06-14,DEL-BOM,1357,90.0,1447.0
6E16307,2024-03-24,BLR-HYD,1332,0.0,1332.0
6E16308,2024-02-17,DEL-BOM,330,100.0,430.0
6E16309,2024-05-06,DEL-HYD,724,9.0,733.0
6E16310,2024-06-17,BOM-BLR,982,2.0,984.0
6E16311,2024-12-19,BOM-BLR,87,59.0,146.0
6E16312,2024-12-14,BOM-BLR,907,67.0,974.0
6E16313,2024-03-07,DEL-BLR,573,3.0,576.0
6E16314,2024-11-25,DEL-BLR,2,49.0,51.0
6E16315,2024-12-05,BOM-BLR,1406,19.0,1425.0
6E16316,2024-07-12,BLR-HYD,523,50.0,573.0
6E16317,2024-06-03,DEL-HYD,1171,0.0,1171.0
6E16318,2024-06-08,BLR-HYD,505,94.0,599.0
6E16319,2024-07-02,BOM-BLR,645,100.0,745.0
6E16320,2024-09-22,DEL-HYD,83,67.0,150.0
6E16321,2024-06-16,DEL-BLR,1421,64.0,1485.0
6E16322,2024-05-24,DEL-BOM,183,27.0,210.0
6E16323,2024-07-04,DEL-BOM,168,0.0,168.0
6E16324,2024-12-18,DEL-HYD,107,61.0,168.0
6E16325,2024-09-18,BLR-HYD,192,37.0,229.0
6E16326,2024-09-30,DEL-HYD,851,105.0,956.0
6E16327,2024-11-23,BLR-HYD,1237,74.0,1311.0
6E16328,2024-12-10,BLR-HYD,1383,101.0,1484.0
6E16329,2024-08-10,DEL-BOM,1118,4.0,1122.0
6E16330,2024-02-11,DEL-BLR,1179,71.0,1250.0
6E16331,2024-01-04,BOM-BLR,271,69.0,340.0
6E16332,2024-10-02,DEL-BLR,1186,19.0,1205.0
6E16333,2024-10-10,BOM-BLR,555,100.0,655.0
6E16334,2024-07-11,DEL-BOM,905,109.0,1014.0
6E16335,2024-04-13,BOM-BLR,737,14.0,751.0
6E16336,2024-09-03,BLR-HYD,764,46.0,810.0
6E16337,2024-10-26,DEL-HYD,744,76.0,820.0
6E16338,2024-01-23,BOM-BLR,770,0.0,770.0
6E16339,2024-10-29,DEL-BLR,798,5.0,803.0
6E16340,2024-01-13,DEL-BOM,1203,64.0,1267.0
6E16341,2024-05-23,DEL-BOM,1246,98.0,1344.0
6E16342,2024-08-05,DEL-HYD,115,1.0,116.0
6E16343,2024-07-01,BLR-HYD,960,57.0,1017.0
6E16344,2024-12-16,BLR-HYD,1028,61.0,1089.0
6E16345,2024-08-29,DEL-BOM,772,3.0,775.0
6E16346,2024-07-11,BLR-HYD,65,63.0,128.0
6E16347,2024-09-28,DEL-HYD,526,54.0,580.0
6E16348,2024-06-13,DEL-BOM,448,45.0,493.0
6E16349,2024-06-28,BLR-HYD,1172,90.0,1262.0
6E16350,2024-04-26,BOM-BLR,100,31.0,131.0
6E16351,2024-09-22,BOM-BLR,1290,3.0,1293.0
6E16352,2024-02-07,BLR-HYD,729,90.0,819.0
6E16353,2024-02-13,BOM-BLR,553,12.0,565.0
6E16354,2024-12-16,DEL-HYD,65,54.0,119.0
6E16355,2024-03-14,DEL-BLR,1373,116.0,1489.0
6E16356,2024-08-13,DEL-HYD,119,105.0,224.0
6E16357,2024-11-02,DEL-HYD,244,99.0,343.0
6E16358,2024-11-03,BLR-HYD,388,73.0,461.0
6E16359,2024-12-13,DEL-HYD,286,3.0,289.0
6E16360,2024-11-10,BLR-HYD,1071,117.0,1188.0
6E16361,2024-01-13,DEL-BOM,799,84.0,883.0
6E16362,2024-01-12,BLR-HYD,824,73.0,897.0
6E16363,2024-02-19,BLR-HYD,417,82.0,499.0
6E16364,2024-11-08,DEL-BOM,969,38.0,1007.0
6E16365,2024-09-05,DEL-BLR,350,100.0,450.0
6E16366,2024-04-28,DEL-BOM,154,58.0,212.0
6E16367,2024-02-26,BLR-HYD,1361,76.0,1437.0
6E16368,2024-06-30,BOM-BLR,1284,108.0,1392.0
6E16369,2024-09-20,BLR-HYD,202,7.0,209.0
6E16370,2024-04-15,DEL-BOM,964,79.0,1043.0
6E16371,2024-07-09,BLR-HYD,439,93.0,532.0
6E16372,2024-05-16,DEL-BOM,1189,51.0,1240.0
6E16373,2024-07-06,DEL-HYD,378,44.0,422.0
6E16374,2024-04-29,DEL-BLR,47,47.0,94.0
6E16375,2024-08-29,DEL-BLR,228,6.0,234.0
6E16376,2024-11-14,DEL-BOM,989,22.0,1011.0
6E16377,2024-03-12,DEL-BLR,680,57.0,737.0
6E16378,2024-08-30,BOM-BLR,1045,4.0,1049.0
6E16379,2024-05-10,BOM-BLR,1298,77.0,1375.0
6E16380,2024-09-25,DEL-BLR,1136,97.0,1233.0
6E16381,2024-02-21,DEL-BOM,897,31.0,928.0
6E16382,2024-03-02,BOM-BLR,968,41.0,1009.0
6E16383,2024-04-28,DEL-BLR,954,87.0,1041.0
6E16384,2024-12-30,BLR-HYD,1112,79.0,1191.0
6E16385,2024-09-20,BOM-BLR,645,113.0,758.0
6E16386,2024-08-26,DEL-HYD,10,101.0,111.0
6E16387,2024-12-16,BOM-BLR,1050,24.0,1074.0
6E16388,2024-09-11,DEL-BLR,455,63.0,518.0
6E16389,2024-06-21,DEL-BLR,1054,74.0,1128.0
6E16390,2024-11-04,DEL-BLR,602,36.0,638.0
6E16391,2024-08-24,DEL-BOM,964,103.0,1067.0
6E16392,2024-11-14,DEL-BOM,590,23.0,613.0
6E16393,2024-04-04,BLR-HYD,513,59.0,572.0
6E16394,2024-12-02,BLR-HYD,398,99.0,497.0
6E16395,2024-02-26,BOM-BLR,386,19.0,405.0
6E16396,2024-03-07,DEL-BLR,617,96.0,713.0
6E16397,2024-02-15,BLR-HYD,1353,11.0,1364.0
6E16398,2024-04-03,DEL-BLR,137,17.0,154.0
6E16399,2024-05-17,BOM-BLR,652,42.0,694.0
6E16400,2024-04-02,DEL-BOM,481,12.0,493.0
6E16401,2024-08-19,BLR-HYD,299,0.0,299.0
6E16402,2024-02-18,DEL-HYD,31,26.0,57.0
6E16403,2024-01-23,DEL-HYD,456,84.0,540.0
6E16404,2024-03-02,DEL-HYD,541,7.0,548.0
6E16405,2024-09-23,DEL-HYD,1408,15.0,1423.0
6E16406,2024-11-24,DEL-HYD,1355,14.0,1369.0
6E16407,2024-04-27,DEL-HYD,43,0.0,43.0
6E16408,2024-03-28,DEL-HYD,546,10.0,556.0
6E16409,2024-03-29,BLR-HYD,983,100.0,1083.0
6E16410,2024-02-24,DEL-HYD,423,20.0,443.0
6E16411,2024-06-01,DEL-HYD,44,30.0,74.0
6E16412,2024-08-26,BOM-BLR,379,103.0,482.0
6E16413,2024-09-21,BLR-HYD,496,50.0,546.0
6E16414,2024-09-24,BOM-BLR,883,58.0,941.0
6E16415,2024-04-22,DEL-BLR,958,110.0,1068.0
6E16416,2024-06-14,DEL-HYD,137,42.0,179.0
6E16417,2024-06-04,DEL-BOM,407,62.0,469.0
6E16418,2024-01-08,DEL-HYD,184,111.0,295.0
6E16419,2024-07-20,DEL-HYD,488,77.0,565.0
6E16420,2024-08-04,BOM-BLR,17,59.0,76.0
6E16421,2024-10-18,DEL-BLR,1095,17.0,1112.0
6E16422,2024-02-19,BOM-BLR,634,75.0,709.0
6E16423,2024-04-16,BLR-HYD,170,74.0,244.0
6E16424,2024-01-09,DEL-BLR,1100,64.0,1164.0
6E16425,2024-08-20,DEL-BLR,399,101.0,500.0
6E16426,2024-07-06,DEL-BLR,909,101.0,1010.0
6E16427,2024-11-18,BOM-BLR,1224,72.0,1296.0
6E16428,2024-11-04,DEL-HYD,238,109.0,347.0
6E16429,2024-12-03,DEL-HYD,1340,87.0,1427.0
6E16430,2024-04-19,DEL-HYD,319,69.0,388.0
6E16431,2024-05-24,DEL-HYD,521,75.0,596.0
6E16432,2024-08-15,DEL-HYD,527,0.0,527.0
6E16433,2024-11-04,BLR-HYD,476,109.0,585.0
6E16434,2024-04-23,DEL-BOM,1348,95.0,1443.0
6E16435,2024-03-03,DEL-BLR,758,110.0,868.0
6E16436,2024-10-01,DEL-BOM,41,20.0,61.0
6E16437,2024-05-03,BLR-HYD,233,56.0,289.0
6E16438,2024-03-26,DEL-HYD,555,0.0,555.0
6E16439,2024-03-10,BLR-HYD,436,23.0,459.0
6E16440,2024-02-16,BLR-HYD,675,76.0,751.0
6E16441,2024-07-17,DEL-BOM,1303,61.0,1364.0
6E16442,2024-12-29,DEL-BLR,1227,10.0,1237.0
6E16443,2024-07-19,BOM-BLR,742,50.0,792.0
6E16444,2024-10-02,BOM-BLR,907,115.0,1022.0
6E16445,2024-02-06,DEL-BLR,802,33.0,835.0
6E16446,2024-07-21,DEL-HYD,1329,88.0,1417.0
6E16447,2024-05-09,BLR-HYD,850,18.0,868.0
6E16448,2024-10-18,DEL-HYD,996,77.0,1073.0
6E16449,2024-03-04,BLR-HYD,845,9.0,854.0
6E16450,2024-09-19,BOM-BLR,509,27.0,536.0
6E16451,2024-04-29,DEL-BLR,1319,39.0,1358.0
6E16452,2024-10-04,DEL-BOM,21,65.0,86.0
6E16453,2024-07-20,DEL-BOM,1007,87.0,1094.0
6E16454,2024-02-15,DEL-BLR,241,113.0,354.0
6E16455,2024-06-16,BOM-BLR,842,111.0,953.0
6E16456,2024-04-19,BLR-HYD,577,118.0,695.0
6E16457,2024-02-15,DEL-BOM,1417,111.0,1528.0
6E16458,2024-07-30,BOM-BLR,452,77.0,529.0
6E16459,2024-01-28,DEL-BLR,506,94.0,600.0
6E16460,2024-03-27,DEL-HYD,212,53.0,265.0
6E16461,2024-10-17,BOM-BLR,1264,97.0,1361.0
6E16462,2024-06-05,BOM-BLR,992,0.0,992.0
6E16463,2024-09-21,DEL-HYD,408,110.0,518.0
6E16464,2024-09-21,BOM-BLR,621,57.0,678.0
6E16465,2024-01-22,DEL-BOM,558,108.0,666.0
6E16466,2024-09-12,DEL-BOM,871,55.0,926.0
