Crew_ID,Date,Assigned_Flight,Duty_Type
C0134,2024-12-02,6E11835,Flying
C0347,2024-02-03,6E7634,Flying
C0108,2024-04-07,6E7535,Flying
C0423,2024-06-25,6E5726,Flying
C0015,2024-02-07,6E14723,Flying
C0504,2024-02-19,6E11905,Flying
C0853,2024-07-05,6E10012,Flying
C0174,2024-03-02,6E2462,Flying
C0111,2024-06-02,6E4980,Flying
C0117,2024-03-06,6E10206,Flying
C1065,2024-12-19,6E12283,Standby
C1030,2024-04-11,6E7433,Standby
C0276,2024-08-20,6E10207,Off
C1092,2024-07-08,6E6483,Flying
C0616,2024-04-09,6E14596,Flying
C0127,2024-12-27,6E16445,Flying
C1149,2024-11-03,6E8575,Flying
C0837,2024-07-08,6E15135,Flying
C0258,2024-08-13,6E13391,Flying
C0351,2024-12-30,6E13838,Flying
C0812,2024-11-19,6E8560,Off
C0309,2024-11-26,6E4420,Flying
C0724,2024-05-20,6E18199,Flying
C1067,2024-04-12,6E6792,Flying
C0146,2024-12-24,6E15633,Flying
C0199,2024-03-15,6E17858,Flying
C0181,2024-10-09,6E18243,Standby
C0192,2024-09-15,6E6665,Flying
C0131,2024-05-05,6E11668,Flying
C0767,2024-10-17,6E7307,Standby
C0164,2024-06-13,6E2055,Flying
C0334,2024-10-11,6E4551,Flying
C0937,2024-08-31,6E17288,Flying
C1175,2024-12-22,6E6079,Flying
C0761,2024-03-02,6E11555,Standby
C0114,2024-07-27,6E2107,Flying
C0972,2024-10-30,6E5441,Flying
C0828,2024-10-20,6E6709,Off
C0361,2024-07-01,6E15266,Flying
C0189,2024-01-05,6E3603,Flying
C0230,2024-12-03,6E14433,Flying
C0750,2024-05-22,6E16255,Standby
C0774,2024-03-08,6E10538,Standby
C0295,2024-08-17,6E14095,Flying
C0517,2024-09-21,6E15425,Standby
C0074,2024-09-07,6E3456,Standby
C1054,2024-06-25,6E2245,Standby
C0336,2024-07-30,6E3886,Flying
C0643,2024-03-18,6E5659,Flying
C0015,2024-10-03,6E15548,Flying
C1037,2024-04-07,6E3864,Flying
C0575,2024-11-08,6E1278,Flying
C1091,2024-09-02,6E12711,Flying
C0425,2024-02-28,6E10554,Standby
C1114,2024-12-26,6E9414,Standby
C0395,2024-07-23,6E17319,Flying
C0630,2024-06-18,6E11369,Flying
C0790,2024-04-18,6E2226,Flying
C0678,2024-07-05,6E14803,Flying
C0524,2024-08-16,6E18361,Flying
C0818,2024-06-06,6E16561,Standby
C0173,2024-06-23,6E7202,Standby
C0707,2024-03-01,6E8423,Standby
C1107,2024-07-30,6E11860,Off
C1126,2024-05-14,6E2306,Flying
C0105,2024-11-05,6E3605,Off
C0817,2024-08-23,6E4211,Flying
C1067,2024-01-20,6E9630,Flying
C0275,2024-09-28,6E12754,Flying
C0848,2024-01-02,6E17685,Flying
C0097,2024-08-20,6E6540,Flying
C0015,2024-08-31,6E8104,Flying
C0229,2024-04-08,6E2362,Standby
C0532,2024-06-19,6E7719,Flying
C0832,2024-06-04,6E9264,Flying
C0432,2024-09-22,6E3968,Off
C0936,2024-07-23,6E7050,Flying
C0838,2024-01-22,6E8604,Off
C0908,2024-05-23,6E8213,Flying
C0640,2024-03-12,6E7317,Standby
C0624,2024-09-05,6E12704,Off
C0683,2024-03-14,6E15280,Flying
C1007,2024-02-24,6E18736,Flying
C0258,2024-12-14,6E17983,Flying
C0364,2024-06-18,6E4346,Flying
C1158,2024-11-11,6E6174,Flying
C1117,2024-05-03,6E12583,Flying
C0330,2024-08-03,6E7464,Standby
C0345,2024-09-14,6E6754,Flying
C0676,2024-10-16,6E10454,Flying
C0411,2024-02-11,6E9887,Standby
C0562,2024-10-03,6E18233,Standby
C0789,2024-10-16,6E15173,Flying
C0086,2024-10-14,6E14424,Flying
C0046,2024-11-15,6E9023,Flying
C0978,2024-11-29,6E16464,Flying
C0345,2024-10-01,6E12658,Flying
C0439,2024-10-12,6E10572,Off
C0248,2024-07-04,6E7949,Standby
C0053,2024-10-09,6E3753,Flying
C1137,2024-09-28,6E14987,Flying
C0990,2024-01-25,6E6639,Standby
C0995,2024-04-27,6E15287,Flying
C0239,2024-03-29,6E16488,Flying
C0014,2024-12-09,6E13766,Off
C0793,2024-12-09,6E12363,Flying
C0765,2024-01-11,6E4008,Flying
C0011,2024-06-08,6E11883,Flying
C0156,2024-12-08,6E16881,Off
C0453,2024-11-27,6E12078,Flying
C0739,2024-04-12,6E18486,Off
C0052,2024-06-13,6E7127,Flying
C0929,2024-11-03,6E1755,Flying
C0987,2024-06-10,6E16984,Flying
C0876,2024-03-25,6E5342,Flying
C0213,2024-08-05,6E13240,Off
C0057,2024-12-21,6E2436,Off
C0985,2024-08-28,6E14524,Flying
C0982,2024-10-24,6E14826,Flying
C0011,2024-10-21,6E15185,Flying
C0030,2024-01-30,6E5095,Flying
C0721,2024-04-23,6E15189,Standby
C0023,2024-04-29,6E1669,Standby
C0819,2024-05-09,6E18488,Flying
C0738,2024-07-13,6E9048,Flying
C0341,2024-03-19,6E10292,Standby
C0517,2024-04-30,6E16656,Standby
C0818,2024-05-24,6E5687,Flying
C0256,2024-07-09,6E3752,Flying
C1196,2024-05-10,6E1712,Flying
C0527,2024-03-11,6E14944,Flying
C0920,2024-04-04,6E5172,Off
C0212,2024-09-22,6E8003,Off
C0382,2024-04-24,6E16336,Standby
C0041,2024-12-20,6E7596,Flying
C0303,2024-02-24,6E18719,Flying
C1150,2024-09-03,6E5551,Standby
C0758,2024-05-27,6E4872,Flying
C0341,2024-05-08,6E15016,Off
C0477,2024-02-11,6E4421,Standby
C0867,2024-09-25,6E5503,Off
C1011,2024-01-08,6E10046,Flying
C0934,2024-10-06,6E1532,Off
C0292,2024-10-04,6E18777,Off
C0832,2024-06-23,6E8336,Off
C0555,2024-02-02,6E13758,Flying
C0680,2024-11-11,6E14029,Off
C0530,2024-01-26,6E12348,Standby
C0918,2024-06-20,6E8922,Flying
C0205,2024-02-29,6E5087,Flying
C0079,2024-04-11,6E16214,Flying
C0528,2024-05-17,6E14288,Flying
C0473,2024-09-29,6E7445,Flying
C0837,2024-07-05,6E17284,Standby
C0923,2024-12-19,6E18287,Flying
C1127,2024-04-29,6E14038,Off
C0097,2024-08-25,6E6931,Flying
C0614,2024-12-03,6E17264,Standby
C0820,2024-09-30,6E3078,Standby
C0248,2024-12-15,6E15858,Flying
C0629,2024-08-25,6E11221,Standby
C1087,2024-07-13,6E4557,Flying
C0179,2024-08-25,6E10822,Flying
C0722,2024-09-17,6E18971,Flying
C0952,2024-03-14,6E5930,Flying
C1035,2024-02-14,6E7680,Off
C1187,2024-08-17,6E4660,Flying
C0417,2024-03-24,6E11380,Flying
C1016,2024-03-04,6E12705,Standby
C0033,2024-12-27,6E8572,Flying
C0077,2024-07-23,6E1296,Standby
C0874,2024-05-02,6E16026,Flying
C0221,2024-06-28,6E17080,Flying
C1197,2024-01-01,6E8797,Off
C0086,2024-08-09,6E9454,Flying
C0596,2024-06-21,6E8609,Off
C0300,2024-04-11,6E5793,Flying
C0557,2024-03-13,6E3879,Flying
C0681,2024-02-15,6E7275,Standby
C0436,2024-07-06,6E4859,Flying
C1041,2024-04-28,6E18233,Standby
C0050,2024-10-31,6E4124,Flying
C0504,2024-03-10,6E12787,Off
C0880,2024-05-24,6E1112,Flying
C0948,2024-09-02,6E13883,Standby
C0432,2024-10-05,6E3851,Standby
C0781,2024-06-13,6E16167,Flying
C1186,2024-03-06,6E10842,Standby
C0823,2024-12-03,6E3847,Flying
C0350,2024-12-13,6E9832,Off
C0002,2024-01-14,6E15229,Flying
C0716,2024-09-11,6E6781,Flying
C0854,2024-08-01,6E11677,Standby
C0870,2024-04-16,6E5556,Flying
C0781,2024-10-24,6E10390,Flying
C0432,2024-06-15,6E17196,Flying
C0372,2024-06-20,6E15110,Standby
C0857,2024-08-06,6E4919,Flying
C0495,2024-11-25,6E2053,Flying
C0037,2024-06-22,6E12386,Standby
C0533,2024-10-15,6E14065,Off
C0274,2024-08-27,6E9920,Standby
C0601,2024-02-28,6E15519,Flying
C1133,2024-06-13,6E7358,Flying
C0762,2024-01-08,6E5107,Flying
C0575,2024-01-20,6E10637,Flying
C0733,2024-07-11,6E2311,Flying
C0686,2024-04-28,6E11717,Flying
C1040,2024-02-18,6E17550,Flying
C0214,2024-09-11,6E8940,Standby
C0684,2024-11-09,6E2942,Flying
C0652,2024-11-26,6E11683,Flying
C0747,2024-04-12,6E15027,Flying
C0474,2024-05-14,6E16160,Flying
C0796,2024-09-09,6E18912,Flying
C1111,2024-07-30,6E8963,Flying
C0615,2024-04-06,6E16095,Standby
C0868,2024-08-26,6E16748,Flying
C0951,2024-02-28,6E4199,Standby
C0398,2024-09-08,6E15849,Flying
C0671,2024-09-04,6E8720,Flying
C0063,2024-03-03,6E9480,Flying
C0076,2024-10-06,6E18111,Flying
C0388,2024-07-07,6E8717,Flying
C0473,2024-04-19,6E17747,Off
C0345,2024-02-17,6E18893,Flying
C1048,2024-02-25,6E2073,Standby
C0850,2024-02-08,6E2752,Flying
C0329,2024-12-19,6E15957,Off
C1009,2024-05-10,6E11951,Off
C0325,2024-04-26,6E1446,Standby
C0432,2024-10-20,6E7318,Flying
C1069,2024-09-10,6E17924,Off
C1058,2024-05-15,6E17828,Standby
C1162,2024-02-09,6E8270,Off
C0877,2024-11-30,6E7176,Off
C0385,2024-11-15,6E18318,Flying
C0163,2024-08-09,6E13557,Flying
C0361,2024-06-25,6E3206,Flying
C0538,2024-03-08,6E2305,Flying
C0599,2024-06-09,6E3739,Flying
C0079,2024-05-13,6E18523,Flying
C0451,2024-10-11,6E2971,Flying
C0787,2024-01-19,6E11621,Flying
C0231,2024-08-16,6E13050,Standby
C0411,2024-07-21,6E15201,Flying
C0406,2024-08-21,6E18736,Standby
C0817,2024-01-09,6E15480,Flying
C1082,2024-04-24,6E14504,Standby
C0056,2024-05-25,6E4282,Flying
C1127,2024-09-04,6E15093,Standby
C1076,2024-03-11,6E8917,Off
C1013,2024-03-21,6E11520,Standby
C0973,2024-02-01,6E10745,Flying
C0998,2024-10-08,6E11711,Standby
C0720,2024-12-27,6E6047,Standby
C0284,2024-06-28,6E12400,Flying
C0994,2024-05-29,6E5313,Standby
C1120,2024-03-20,6E4094,Flying
C0382,2024-10-10,6E3828,Flying
C0702,2024-01-29,6E17615,Flying
C1029,2024-12-27,6E12430,Off
C0306,2024-11-16,6E2933,Flying
C0981,2024-06-07,6E8740,Flying
C0641,2024-04-03,6E14020,Flying
C0143,2024-04-13,6E5186,Flying
C0202,2024-01-25,6E4669,Flying
C1025,2024-03-03,6E5776,Off
C0974,2024-08-31,6E17276,Flying
C0746,2024-06-29,6E12069,Flying
C0553,2024-11-12,6E3039,Standby
C0942,2024-11-24,6E12690,Flying
C0277,2024-03-19,6E12672,Flying
C0751,2024-12-14,6E9187,Flying
C0219,2024-12-22,6E14596,Flying
C0371,2024-02-24,6E5245,Flying
C0052,2024-04-10,6E3124,Flying
C0466,2024-01-10,6E1859,Flying
C0804,2024-10-07,6E7924,Flying
C0934,2024-03-01,6E1085,Flying
C0611,2024-07-01,6E5781,Standby
C0068,2024-09-22,6E14241,Off
C0867,2024-12-23,6E14480,Off
C0338,2024-06-18,6E14459,Off
C1115,2024-03-03,6E5094,Flying
C0825,2024-09-15,6E5146,Flying
C0839,2024-01-04,6E6745,Standby
C0766,2024-08-28,6E14177,Flying
C0297,2024-06-04,6E5785,Off
C0760,2024-10-23,6E1159,Flying
C0617,2024-06-14,6E18262,Off
C0263,2024-01-11,6E2962,Flying
C0569,2024-08-30,6E16676,Flying
C0685,2024-03-22,6E2364,Standby
C0126,2024-10-22,6E18751,Flying
C0093,2024-11-05,6E8019,Flying
C1145,2024-05-05,6E15087,Flying
C0904,2024-07-29,6E18993,Flying
C0104,2024-07-26,6E14348,Off
C0672,2024-02-25,6E15477,Flying
C0324,2024-11-02,6E10255,Standby
C0394,2024-09-09,6E2527,Flying
C0339,2024-06-13,6E4351,Flying
C0588,2024-09-01,6E11511,Flying
C0907,2024-04-21,6E3105,Standby
C0518,2024-04-03,6E11400,Off
C0794,2024-01-14,6E1726,Flying
C0200,2024-08-30,6E16351,Flying
C1014,2024-03-10,6E14514,Flying
C0586,2024-10-14,6E12331,Flying
C1133,2024-06-17,6E10488,Flying
C1139,2024-10-22,6E16684,Standby
C0256,2024-08-22,6E6324,Flying
C0406,2024-12-24,6E16060,Off
C0479,2024-12-10,6E14668,Flying
C0779,2024-11-05,6E7312,Flying
C0338,2024-07-03,6E15739,Standby
C0546,2024-05-15,6E7958,Flying
C0259,2024-06-18,6E13374,Flying
C0753,2024-08-14,6E3252,Flying
C0358,2024-11-21,6E7787,Flying
C0804,2024-08-22,6E15300,Flying
C0439,2024-08-05,6E15657,Flying
C0542,2024-01-31,6E9879,Flying
C0574,2024-12-06,6E11293,Flying
C0755,2024-04-28,6E4861,Flying
C1131,2024-11-25,6E6581,Flying
C0223,2024-06-04,6E6452,Flying
C0160,2024-09-08,6E7070,Flying
C1144,2024-02-13,6E5367,Standby
C0880,2024-03-18,6E7539,Standby
C1024,2024-11-22,6E18079,Flying
C0272,2024-05-24,6E11417,Flying
C0804,2024-05-22,6E9288,Flying
C0779,2024-06-08,6E4045,Flying
C0500,2024-06-02,6E9788,Flying
C0591,2024-11-07,6E15898,Flying
C0191,2024-03-28,6E3625,Standby
C0427,2024-03-26,6E18848,Flying
C0499,2024-04-28,6E11649,Flying
C0217,2024-06-13,6E12111,Flying
C1073,2024-05-15,6E17886,Flying
C0179,2024-05-21,6E10309,Off
C0690,2024-11-17,6E17102,Standby
C0410,2024-07-17,6E15341,Flying
C0593,2024-01-08,6E16841,Flying
C1171,2024-07-14,6E14623,Flying
C0578,2024-02-28,6E17942,Flying
C0064,2024-01-10,6E13306,Flying
C0365,2024-10-29,6E5236,Flying
C0417,2024-05-17,6E18192,Flying
C0618,2024-01-16,6E17369,Off
C0819,2024-09-15,6E16893,Flying
C0007,2024-05-30,6E5126,Standby
C0793,2024-01-02,6E18020,Off
C0254,2024-03-05,6E7162,Flying
C0739,2024-07-21,6E1046,Flying
C1022,2024-04-21,6E5551,Flying
C0793,2024-11-14,6E11095,Flying
C0222,2024-11-09,6E13087,Flying
C0416,2024-02-06,6E1623,Flying
C0228,2024-07-07,6E12313,Flying
C0565,2024-10-02,6E15864,Flying
C1032,2024-11-11,6E7689,Flying
C0197,2024-10-03,6E16341,Flying
C1171,2024-05-05,6E1284,Flying
C0776,2024-12-15,6E1371,Flying
C0133,2024-02-16,6E18925,Flying
C0845,2024-12-02,6E7126,Flying
C0159,2024-02-09,6E1720,Flying
C1142,2024-12-08,6E15935,Flying
C0385,2024-08-23,6E2892,Flying
C1156,2024-05-28,6E14974,Flying
C0374,2024-09-19,6E6069,Standby
C0404,2024-07-12,6E7709,Flying
C1056,2024-09-15,6E10462,Standby
C0097,2024-09-08,6E12990,Off
C0883,2024-05-18,6E15855,Flying
C0387,2024-05-29,6E3552,Flying
C0820,2024-09-07,6E6676,Flying
C0777,2024-10-30,6E6490,Flying
C0185,2024-02-22,6E12620,Flying
C0958,2024-06-18,6E17234,Flying
C0051,2024-01-09,6E18228,Flying
C0732,2024-12-05,6E1414,Flying
C0002,2024-09-14,6E15133,Flying
C1101,2024-11-14,6E2183,Standby
C0995,2024-07-26,6E4495,Flying
C0875,2024-12-11,6E14059,Off
C0399,2024-08-31,6E6894,Flying
C1063,2024-10-05,6E14239,Flying
C0546,2024-03-18,6E12576,Standby
C0742,2024-09-10,6E2965,Flying
C0251,2024-12-08,6E15453,Flying
C0066,2024-03-16,6E8792,Flying
C0383,2024-01-04,6E14179,Standby
C1051,2024-08-10,6E2968,Standby
C0067,2024-12-13,6E13541,Standby
C0702,2024-02-21,6E16077,Flying
C0500,2024-11-04,6E15762,Flying
C0755,2024-11-05,6E10792,Standby
C0681,2024-11-03,6E18237,Flying
C0599,2024-10-21,6E18693,Flying
C0061,2024-05-03,6E15773,Standby
C0050,2024-02-05,6E12465,Flying
C0216,2024-03-18,6E4451,Standby
C0525,2024-01-31,6E18735,Flying
C0536,2024-09-21,6E10854,Flying
C0174,2024-01-22,6E7588,Flying
C0882,2024-04-03,6E7821,Flying
C0606,2024-06-28,6E3600,Flying
C0608,2024-01-09,6E7958,Flying
C0035,2024-11-24,6E16902,Standby
C0914,2024-11-15,6E16105,Flying
C0793,2024-05-19,6E4233,Standby
C0792,2024-08-07,6E7663,Off
C0902,2024-05-23,6E13855,Flying
C1188,2024-12-22,6E7410,Flying
C0404,2024-08-28,6E12333,Flying
C1061,2024-09-21,6E15268,Flying
C0530,2024-06-10,6E10452,Flying
C1135,2024-12-16,6E13421,Off
C0488,2024-09-04,6E8373,Flying
C0225,2024-01-07,6E15115,Flying
C0329,2024-06-08,6E1641,Flying
C0097,2024-04-16,6E4522,Standby
C1182,2024-11-05,6E7300,Standby
C1041,2024-03-28,6E16574,Flying
C0336,2024-03-30,6E18779,Standby
C0424,2024-08-12,6E18731,Flying
C0403,2024-12-11,6E15077,Flying
C0431,2024-09-13,6E6270,Flying
C0898,2024-08-31,6E6607,Flying
C0710,2024-10-02,6E14543,Standby
C0938,2024-01-12,6E12569,Off
C0629,2024-07-05,6E15033,Flying
C0011,2024-08-22,6E14309,Off
C0841,2024-11-01,6E15693,Flying
C0539,2024-04-28,6E13543,Flying
C0126,2024-09-19,6E3553,Flying
C0955,2024-08-01,6E2082,Standby
C0122,2024-06-03,6E11472,Flying
C0352,2024-03-18,6E4919,Flying
C0368,2024-09-05,6E1409,Flying
C0392,2024-09-25,6E2178,Flying
C1099,2024-11-23,6E8386,Flying
C0450,2024-09-30,6E4698,Standby
C1029,2024-07-04,6E12251,Flying
C1021,2024-11-19,6E10853,Flying
C1182,2024-10-05,6E1748,Flying
C0236,2024-03-08,6E6341,Flying
C0203,2024-08-20,6E17634,Flying
C0720,2024-03-26,6E7584,Flying
C0362,2024-06-26,6E11758,Standby
C0793,2024-11-10,6E13892,Standby
C0331,2024-02-13,6E6764,Flying
C0574,2024-03-05,6E14409,Flying
C0321,2024-05-21,6E6414,Flying
C0257,2024-11-03,6E16473,Flying
C0376,2024-05-26,6E15661,Off
C0628,2024-01-29,6E13519,Flying
C1199,2024-09-04,6E12115,Flying
C0329,2024-04-19,6E5532,Standby
C0294,2024-11-06,6E12416,Flying
C0403,2024-08-15,6E1056,Standby
C0808,2024-10-12,6E6938,Flying
C0721,2024-11-10,6E16888,Standby
C0578,2024-03-26,6E9953,Standby
C1057,2024-02-22,6E13462,Flying
C1165,2024-11-17,6E16229,Standby
C0043,2024-10-21,6E8946,Flying
C0723,2024-01-25,6E12682,Flying
C0418,2024-10-27,6E9600,Flying
C0798,2024-01-08,6E7032,Off
C1106,2024-12-17,6E2974,Flying
C0932,2024-04-17,6E18309,Flying
C0775,2024-07-17,6E8177,Flying
C0777,2024-03-26,6E8377,Flying
C1023,2024-08-08,6E18535,Flying
C0045,2024-01-02,6E14465,Flying
C0626,2024-12-23,6E10552,Flying
C0037,2024-08-28,6E3344,Flying
C1044,2024-09-03,6E9252,Flying
C0186,2024-05-27,6E16224,Flying
C0632,2024-12-11,6E16032,Flying
C1065,2024-05-18,6E3075,Flying
C0934,2024-08-02,6E3451,Flying
C0300,2024-10-23,6E7181,Flying
C0377,2024-03-08,6E14196,Flying
C0235,2024-09-16,6E17991,Flying
C0881,2024-10-30,6E11127,Off
C0895,2024-09-13,6E6715,Flying
C1105,2024-12-08,6E3570,Flying
C0027,2024-08-03,6E3968,Flying
C1045,2024-11-12,6E18516,Flying
C0296,2024-06-03,6E1237,Flying
C0758,2024-03-11,6E10900,Flying
C0877,2024-02-03,6E5915,Flying
C0858,2024-09-09,6E9866,Flying
C1196,2024-07-14,6E1641,Flying
C0773,2024-01-02,6E18841,Flying
C0380,2024-10-18,6E9730,Flying
C0945,2024-09-03,6E6041,Flying
C0732,2024-08-14,6E3595,Flying
C1173,2024-08-20,6E10632,Flying
C0520,2024-08-06,6E18283,Flying
C0887,2024-12-09,6E2729,Flying
C1189,2024-11-02,6E5808,Flying
C0910,2024-07-18,6E6185,Off
C0418,2024-03-20,6E9375,Standby
C0373,2024-08-17,6E6629,Flying
C1132,2024-10-05,6E1265,Standby
C1017,2024-12-22,6E3908,Flying
C0485,2024-04-24,6E16122,Flying
C0219,2024-08-24,6E7127,Flying
C0249,2024-01-22,6E16596,Off
C0274,2024-05-20,6E1479,Flying
C0368,2024-11-13,6E6930,Flying
C0829,2024-08-15,6E16948,Standby
C0197,2024-11-26,6E8014,Flying
C0611,2024-03-10,6E18064,Flying
C0602,2024-03-13,6E15157,Flying
C0669,2024-09-10,6E16534,Standby
C0710,2024-12-24,6E5700,Off
C0090,2024-05-31,6E5292,Flying
C0722,2024-10-17,6E1154,Flying
C0673,2024-06-15,6E7752,Standby
C0959,2024-03-29,6E16055,Standby
C1120,2024-08-06,6E16814,Standby
C1010,2024-06-18,6E10329,Flying
C0290,2024-11-16,6E6078,Off
C1143,2024-09-24,6E16336,Flying
C0049,2024-09-13,6E13495,Flying
C0524,2024-07-23,6E2255,Flying
C0254,2024-06-15,6E5067,Flying
C0150,2024-10-22,6E6679,Flying
C0312,2024-05-13,6E3851,Flying
C0665,2024-06-05,6E5414,Off
C0202,2024-06-26,6E11401,Flying
C0785,2024-03-08,6E8505,Standby
C0641,2024-01-23,6E14268,Standby
C0462,2024-09-20,6E15901,Flying
C0405,2024-04-10,6E11192,Flying
C1030,2024-01-02,6E10149,Standby
C0843,2024-08-29,6E3929,Standby
C0039,2024-09-16,6E1786,Flying
C0955,2024-11-02,6E10427,Off
C0660,2024-05-28,6E4484,Flying
C0852,2024-11-04,6E1282,Flying
C1176,2024-01-26,6E9209,Flying
C1065,2024-08-19,6E13891,Flying
C1143,2024-06-09,6E3568,Flying
C0323,2024-05-29,6E5952,Flying
C0806,2024-01-06,6E15322,Flying
C1062,2024-03-24,6E2383,Standby
C0778,2024-10-12,6E6722,Off
C1176,2024-04-16,6E13927,Flying
C0368,2024-08-20,6E5932,Standby
C1095,2024-11-08,6E10974,Standby
C0215,2024-01-08,6E4617,Flying
C0920,2024-12-28,6E10511,Flying
C0882,2024-04-01,6E11965,Standby
C0252,2024-06-08,6E2181,Off
C1074,2024-10-30,6E10515,Flying
C0837,2024-01-09,6E11532,Standby
C0355,2024-02-13,6E2245,Flying
C0689,2024-09-15,6E18981,Flying
C1041,2024-10-26,6E17799,Flying
C0972,2024-11-01,6E1187,Standby
C0862,2024-08-15,6E6540,Flying
C0645,2024-10-30,6E7919,Flying
C0898,2024-09-19,6E11328,Flying
C0702,2024-01-10,6E5139,Flying
C0099,2024-11-29,6E8521,Flying
C0901,2024-09-12,6E11104,Flying
C0415,2024-05-25,6E18770,Flying
C1105,2024-02-02,6E6726,Flying
C0223,2024-03-30,6E5288,Flying
C0755,2024-11-15,6E13485,Flying
C1142,2024-02-08,6E11300,Flying
C0115,2024-07-02,6E14894,Off
C0205,2024-03-21,6E15240,Flying
C0441,2024-04-16,6E6845,Flying
C0712,2024-03-06,6E3636,Flying
C0375,2024-12-25,6E11929,Flying
C0767,2024-04-10,6E16654,Standby
C0388,2024-04-05,6E14021,Flying
C0958,2024-11-19,6E3679,Flying
C0302,2024-12-20,6E15309,Flying
C0839,2024-12-17,6E4377,Standby
C0917,2024-09-23,6E13446,Flying
C0828,2024-01-23,6E11106,Flying
C0685,2024-06-23,6E11730,Flying
C0079,2024-02-29,6E5577,Standby
C0482,2024-12-24,6E16440,Flying
C0662,2024-04-29,6E10729,Flying
C0193,2024-02-21,6E17729,Standby
C0262,2024-10-31,6E4835,Flying
C0595,2024-12-28,6E5205,Flying
C0923,2024-02-01,6E6893,Flying
C0127,2024-09-04,6E17530,Standby
C0674,2024-06-14,6E11131,Flying
C1184,2024-02-15,6E17456,Standby
C0451,2024-11-30,6E3461,Standby
C1134,2024-03-02,6E4225,Flying
C0080,2024-06-08,6E3621,Flying
C0826,2024-04-07,6E6729,Flying
C0407,2024-01-26,6E8530,Flying
C0474,2024-11-24,6E18356,Flying
C1198,2024-03-09,6E12741,Flying
C0391,2024-12-19,6E5815,Flying
C1129,2024-10-03,6E17575,Flying
C0062,2024-07-13,6E12174,Flying
C0007,2024-06-06,6E6357,Standby
C0527,2024-05-12,6E6673,Off
C0125,2024-08-03,6E5510,Flying
C0854,2024-06-28,6E3694,Flying
C0310,2024-01-16,6E1661,Flying
C0607,2024-05-13,6E16657,Standby
C0433,2024-06-16,6E17231,Standby
C0818,2024-06-02,6E7157,Flying
C0259,2024-11-07,6E2606,Flying
C0448,2024-05-08,6E10846,Flying
C0247,2024-07-04,6E13235,Flying
C0558,2024-12-05,6E10632,Flying
C0883,2024-06-30,6E10672,Flying
C1061,2024-08-25,6E6133,Flying
C1084,2024-11-26,6E2809,Standby
C0432,2024-10-21,6E17849,Flying
C0414,2024-09-16,6E17817,Flying
C0811,2024-06-22,6E18642,Flying
C0138,2024-10-24,6E3154,Standby
C0976,2024-10-12,6E10926,Standby
C1026,2024-12-30,6E18376,Flying
C0835,2024-10-04,6E18065,Flying
C0174,2024-06-16,6E15090,Flying
C1193,2024-10-26,6E16097,Flying
C1028,2024-09-03,6E13608,Flying
C0599,2024-05-12,6E8494,Flying
C0512,2024-08-30,6E14447,Off
C1137,2024-11-29,6E9511,Flying
C1126,2024-07-21,6E6319,Flying
C0517,2024-10-03,6E14346,Standby
C0074,2024-10-14,6E14683,Off
C0602,2024-12-14,6E4218,Standby
C1137,2024-11-18,6E4194,Flying
C1104,2024-05-13,6E9703,Standby
C0443,2024-02-17,6E10645,Flying
C0442,2024-08-10,6E1851,Flying
C0407,2024-10-05,6E5264,Off
C0317,2024-12-23,6E5750,Flying
C0913,2024-03-10,6E5403,Flying
C0146,2024-05-29,6E6955,Flying
C0820,2024-02-14,6E13161,Flying
C0570,2024-02-27,6E2938,Standby
C0681,2024-02-09,6E13875,Off
C0494,2024-10-31,6E6965,Flying
C0591,2024-02-03,6E7547,Standby
C0769,2024-08-17,6E10460,Flying
C0353,2024-07-17,6E2606,Flying
C1097,2024-01-01,6E18175,Flying
C0657,2024-12-17,6E16093,Flying
C0463,2024-01-22,6E9072,Flying
C1125,2024-08-19,6E3809,Standby
C0302,2024-07-13,6E11539,Flying
C0838,2024-07-14,6E16292,Standby
C0339,2024-05-06,6E2230,Standby
C0407,2024-07-27,6E8239,Flying
C0120,2024-08-14,6E13876,Flying
C0713,2024-08-02,6E8761,Flying
C0701,2024-08-08,6E5118,Flying
C0891,2024-09-08,6E8278,Flying
C0420,2024-07-16,6E14208,Flying
C1049,2024-09-03,6E13465,Flying
C0922,2024-02-19,6E12082,Flying
C0732,2024-01-24,6E7453,Flying
C0517,2024-03-06,6E8154,Flying
C1174,2024-05-01,6E9881,Standby
C0782,2024-03-19,6E17336,Off
C0457,2024-07-23,6E11656,Flying
C0592,2024-01-10,6E17758,Standby
C0639,2024-01-22,6E13946,Flying
C0990,2024-08-08,6E16536,Standby
C0736,2024-08-28,6E9243,Flying
C0838,2024-12-30,6E9636,Flying
C0146,2024-03-26,6E10060,Flying
C1035,2024-01-04,6E2111,Off
C0604,2024-03-06,6E15938,Flying
C0780,2024-12-07,6E16708,Flying
C0162,2024-07-03,6E2940,Flying
C0592,2024-03-28,6E12995,Standby
C1014,2024-10-08,6E14534,Standby
C0762,2024-01-22,6E5576,Standby
C0757,2024-07-20,6E10970,Flying
C0615,2024-03-02,6E4863,Flying
C0904,2024-10-01,6E2446,Standby
C1002,2024-06-17,6E9348,Flying
C0746,2024-01-22,6E3953,Flying
C0142,2024-01-27,6E15736,Flying
C0947,2024-05-09,6E2440,Flying
C0393,2024-10-03,6E2066,Off
C0241,2024-03-29,6E11707,Standby
