Crew_ID,Date,Standby_Type,Utilized
C0274,2024-04-18,Home,Yes
C1146,2024-07-23,Airport,No
C0164,2024-02-04,Home,Yes
C0858,2024-03-03,Home,No
C0806,2024-09-03,Home,Yes
C0842,2024-02-10,Airport,No
C0661,2024-07-10,Home,Yes
C0711,2024-03-25,Airport,Yes
C0173,2024-01-30,Home,Yes
C0174,2024-07-31,Airport,No
C0950,2024-10-25,Airport,No
C0289,2024-05-18,Airport,Yes
C0405,2024-07-06,Home,Yes
C0917,2024-07-11,Airport,Yes
C0317,2024-11-25,Airport,Yes
C0632,2024-04-28,Airport,Yes
C1140,2024-05-09,Home,Yes
C0414,2024-06-08,Home,Yes
C1074,2024-05-01,Home,No
C0028,2024-02-27,Airport,Yes
C0752,2024-03-22,Home,No
C1098,2024-07-27,Airport,Yes
C0151,2024-02-09,Home,No
C0567,2024-06-27,Airport,Yes
C0637,2024-08-14,Home,No
C0603,2024-12-17,Airport,Yes
C1027,2024-08-29,Home,No
C0871,2024-07-17,Airport,No
C0762,2024-11-08,Airport,No
C1152,2024-12-21,Airport,Yes
C0857,2024-12-23,Airport,Yes
C0335,2024-05-14,Home,Yes
C0636,2024-04-11,Airport,No
C0463,2024-02-17,Home,No
C1168,2024-07-03,Home,No
C0152,2024-09-17,Airport,No
C0497,2024-03-24,Home,No
C1130,2024-08-05,Home,No
C0428,2024-04-29,Home,No
C0789,2024-08-08,Home,Yes
C1197,2024-12-09,Airport,Yes
C0635,2024-11-02,Airport,No
C0801,2024-06-18,Airport,No
C0225,2024-01-30,Home,No
C1124,2024-07-10,Home,No
C0991,2024-12-28,Home,Yes
C0094,2024-10-10,Airport,No
C0656,2024-04-28,Airport,Yes
C1163,2024-02-19,Airport,Yes
C0313,2024-01-11,Home,Yes
C0420,2024-01-19,Airport,Yes
C0245,2024-09-19,Airport,No
C1061,2024-09-29,Home,Yes
C0730,2024-09-24,Home,Yes
C0421,2024-05-27,Airport,No
C0268,2024-07-17,Home,No
C0556,2024-03-01,Home,No
C0580,2024-02-26,Home,Yes
C0252,2024-06-12,Airport,No
C0727,2024-09-19,Home,No
C0865,2024-08-25,Airport,Yes
C0535,2024-06-04,Home,No
C1131,2024-11-01,Home,No
C0531,2024-11-06,Airport,No
C0125,2024-07-14,Airport,No
C0519,2024-09-02,Home,Yes
C0498,2024-12-19,Airport,Yes
C0032,2024-01-09,Airport,Yes
C0296,2024-04-15,Home,No
C0905,2024-02-05,Airport,Yes
C0300,2024-11-14,Home,Yes
C0666,2024-08-12,Home,No
C0731,2024-05-05,Home,Yes
C0210,2024-10-25,Airport,No
C0052,2024-02-05,Airport,Yes
C0344,2024-01-28,Home,No
C1059,2024-11-12,Airport,No
C0984,2024-08-24,Home,Yes
C0627,2024-03-21,Home,Yes
C1171,2024-03-20,Home,Yes
C1142,2024-08-27,Airport,Yes
C1091,2024-08-19,Home,No
C0082,2024-04-04,Home,Yes
C1035,2024-10-25,Airport,Yes
C0248,2024-08-25,Home,No
C1130,2024-03-01,Home,No
C0886,2024-06-27,Airport,Yes
C0957,2024-05-26,Home,No
C0035,2024-09-03,Airport,No
C0383,2024-12-25,Home,Yes
C0532,2024-08-04,Home,Yes
C0223,2024-11-17,Airport,No
C0620,2024-07-03,Home,No
C0357,2024-10-25,Airport,Yes
C0369,2024-11-09,Home,No
C0593,2024-03-26,Airport,Yes
C0091,2024-10-26,Airport,Yes
C0837,2024-10-13,Home,Yes
C0914,2024-07-24,Home,Yes
C0340,2024-11-01,Home,Yes
C0581,2024-09-01,Home,No
C1062,2024-01-15,Home,Yes
C1043,2024-08-10,Home,Yes
C0879,2024-09-26,Home,Yes
C1139,2024-06-22,Airport,Yes
C0146,2024-03-26,Home,Yes
C1149,2024-10-31,Airport,No
C0112,2024-10-25,Airport,No
C0067,2024-04-05,Home,No
C0249,2024-06-26,Airport,Yes
C0476,2024-10-04,Home,No
C0497,2024-07-12,Home,No
C0131,2024-02-21,Airport,Yes
C1100,2024-12-12,Airport,No
C0637,2024-01-09,Home,No
C0208,2024-02-27,Home,Yes
C0619,2024-01-22,Home,Yes
C0787,2024-01-18,Airport,Yes
C0842,2024-06-30,Airport,Yes
C0511,2024-08-03,Home,Yes
C0921,2024-12-05,Home,Yes
C0557,2024-04-13,Home,No
C0503,2024-09-17,Airport,No
C0566,2024-05-21,Airport,No
C1126,2024-07-21,Airport,No
C0801,2024-09-14,Airport,Yes
C0657,2024-11-05,Airport,Yes
C0019,2024-10-07,Home,Yes
C0857,2024-12-28,Home,No
C0296,2024-01-10,Home,Yes
C0298,2024-07-15,Airport,Yes
C1070,2024-08-18,Home,No
C1175,2024-11-22,Home,No
C0787,2024-02-04,Home,Yes
C0825,2024-07-15,Airport,No
C0117,2024-12-03,Home,Yes
C0336,2024-08-31,Home,No
C1049,2024-11-28,Home,No
C1055,2024-05-05,Airport,Yes
C0711,2024-03-30,Airport,No
C0750,2024-03-22,Airport,Yes
C0147,2024-11-02,Home,No
C0076,2024-04-03,Home,No
C0930,2024-12-11,Airport,No
C0384,2024-08-01,Airport,Yes
C0896,2024-06-29,Airport,Yes
C0341,2024-04-12,Airport,No
C0071,2024-02-28,Home,No
C0254,2024-04-30,Airport,Yes
C0583,2024-12-06,Home,Yes
C0421,2024-07-13,Home,No
C0236,2024-04-08,Airport,Yes
C0846,2024-10-18,Airport,No
C1083,2024-05-01,Airport,No
C0288,2024-04-08,Home,No
C1114,2024-03-06,Home,Yes
C0968,2024-05-13,Airport,Yes
C0894,2024-08-20,Home,Yes
C0959,2024-11-09,Airport,No
C0145,2024-12-13,Home,No
C0402,2024-04-06,Airport,No
C0063,2024-09-04,Airport,No
C0944,2024-08-15,Airport,Yes
C1190,2024-08-15,Home,No
C0614,2024-02-25,Home,Yes
C0441,2024-12-16,Home,No
C1125,2024-10-20,Home,No
C0168,2024-07-01,Airport,Yes
C0975,2024-06-26,Home,No
C0602,2024-05-08,Home,Yes
C0746,2024-05-27,Home,Yes
C1155,2024-06-24,Home,Yes
C0370,2024-11-08,Home,No
C0337,2024-06-12,Home,Yes
C0842,2024-06-18,Airport,No
C0637,2024-10-16,Home,Yes
C0773,2024-07-18,Airport,Yes
C0253,2024-03-18,Airport,No
C0945,2024-02-21,Home,No
C0222,2024-07-14,Home,Yes
C1072,2024-08-17,Home,Yes
C0060,2024-10-28,Home,Yes
C0121,2024-07-06,Airport,Yes
C0778,2024-12-02,Airport,No
C0505,2024-02-15,Airport,No
C0937,2024-06-25,Airport,Yes
C0791,2024-07-29,Home,Yes
C0351,2024-02-15,Airport,Yes
C0913,2024-11-21,Home,No
C0431,2024-12-29,Home,No
C0871,2024-05-22,Airport,Yes
C0385,2024-11-24,Home,Yes
C0620,2024-11-27,Home,Yes
C1189,2024-11-20,Airport,No
C0901,2024-08-11,Home,No
C0451,2024-07-09,Airport,Yes
C0743,2024-02-26,Airport,Yes
C0003,2024-01-02,Home,Yes
C0004,2024-04-26,Home,No
C0618,2024-12-09,Home,No
C0036,2024-12-25,Home,No
C0521,2024-11-04,Airport,Yes
C0236,2024-12-25,Home,Yes
C0377,2024-08-24,Airport,Yes
C0592,2024-12-13,Airport,Yes
C0095,2024-10-29,Home,No
C1184,2024-01-21,Home,Yes
C0362,2024-06-10,Airport,Yes
C0882,2024-10-22,Airport,Yes
C0249,2024-04-24,Home,Yes
C0369,2024-10-23,Home,Yes
C0165,2024-01-09,Home,Yes
C0602,2024-04-04,Home,No
C0582,2024-02-29,Home,Yes
C1098,2024-12-30,Home,No
C0530,2024-10-17,Home,Yes
C0064,2024-11-26,Home,No
C0881,2024-01-15,Home,Yes
C1045,2024-02-17,Home,Yes
C0780,2024-08-25,Home,No
C0398,2024-05-18,Home,Yes
C0802,2024-07-07,Home,Yes
C1060,2024-10-13,Home,No
C0449,2024-07-26,Airport,No
C1023,2024-12-26,Home,No
C0454,2024-10-03,Airport,Yes
C0180,2024-02-13,Home,Yes
C0532,2024-08-22,Home,No
C0710,2024-09-17,Home,Yes
C0347,2024-06-30,Home,Yes
C0118,2024-03-31,Airport,Yes
C1024,2024-10-13,Airport,Yes
C0379,2024-02-17,Home,Yes
C0377,2024-01-26,Home,No
C0248,2024-03-11,Home,No
C0069,2024-12-03,Home,Yes
C0243,2024-06-13,Home,No
C0067,2024-12-25,Airport,Yes
C0948,2024-10-05,Home,No
C0863,2024-08-12,Home,Yes
C0300,2024-03-28,Home,Yes
C0879,2024-08-29,Airport,No
C0128,2024-11-03,Airport,No
C0124,2024-03-06,Airport,Yes
C0118,2024-08-25,Home,Yes
C0622,2024-08-26,Home,Yes
C1175,2024-10-18,Home,No
C1105,2024-04-11,Airport,No
C1136,2024-12-03,Home,No
C0374,2024-11-05,Airport,Yes
C0128,2024-01-25,Home,Yes
C0534,2024-12-19,Home,Yes
C0809,2024-08-07,Home,Yes
C0886,2024-10-18,Home,No
C0099,2024-01-14,Airport,No
C0578,2024-09-01,Home,No
C1151,2024-04-09,Airport,Yes
C0729,2024-01-10,Home,Yes
C0538,2024-08-31,Home,No
C1132,2024-01-09,Airport,No
C0828,2024-12-26,Home,Yes
C0758,2024-04-30,Airport,No
C0161,2024-09-15,Airport,No
C0594,2024-05-10,Home,No
C0497,2024-01-10,Airport,Yes
C0984,2024-01-23,Home,No
C0014,2024-04-22,Home,Yes
C0792,2024-09-23,Home,No
C0360,2024-11-04,Home,Yes
C0069,2024-10-09,Airport,No
C0185,2024-02-16,Airport,Yes
C0355,2024-04-15,Home,No
C0887,2024-09-05,Home,Yes
C0992,2024-05-20,Airport,Yes
C0377,2024-04-27,Home,Yes
C0414,2024-06-06,Home,No
C0336,2024-06-22,Home,Yes
C0550,2024-04-29,Airport,Yes
C1090,2024-12-19,Home,Yes
C0878,2024-06-06,Home,Yes
C0705,2024-03-28,Home,No
C1110,2024-07-05,Home,Yes
C0341,2024-01-01,Airport,No
C1170,2024-10-18,Home,No
C0247,2024-09-24,Home,Yes
C0108,2024-01-20,Airport,No
C1169,2024-03-29,Home,No
C0383,2024-06-08,Home,Yes
C1144,2024-12-30,Home,No
C0602,2024-08-12,Home,Yes
C0779,2024-10-13,Airport,Yes
C0316,2024-02-25,Home,No
C0887,2024-10-06,Home,Yes
C0099,2024-12-26,Home,No
C1103,2024-04-02,Home,No
C0928,2024-02-11,Home,No
C0621,2024-08-23,Airport,No
C0760,2024-03-08,Home,No
C0714,2024-07-23,Airport,No
C0343,2024-11-30,Home,Yes
C0154,2024-11-22,Home,Yes
C0005,2024-04-09,Home,Yes
C0664,2024-10-21,Home,Yes
C0974,2024-07-08,Airport,Yes
C1026,2024-07-27,Home,No
C0558,2024-10-04,Home,No
C1178,2024-05-25,Home,No
C1131,2024-07-14,Airport,No
C0916,2024-11-21,Airport,No
C0795,2024-08-26,Home,No
C0872,2024-09-08,Home,No
C0875,2024-08-18,Home,No
C1080,2024-06-08,Home,Yes
C1198,2024-02-22,Home,No
C1129,2024-10-31,Home,Yes
C0838,2024-06-27,Home,No
C0637,2024-09-24,Home,Yes
C0972,2024-07-01,Airport,No
C0903,2024-01-07,Airport,Yes
C0871,2024-06-02,Airport,No
C0915,2024-09-21,Home,No
C0249,2024-05-29,Home,No
C0675,2024-02-26,Airport,No
C0507,2024-06-22,Airport,Yes
C0415,2024-08-22,Home,No
C0678,2024-05-10,Home,No
C0840,2024-09-30,Home,Yes
C0874,2024-11-20,Home,No
C0814,2024-10-20,Home,Yes
C0970,2024-10-04,Home,Yes
C1105,2024-06-10,Airport,Yes
C0567,2024-06-16,Airport,Yes
C0166,2024-12-11,Airport,Yes
C0640,2024-02-20,Home,No
C0540,2024-04-05,Airport,Yes
C0238,2024-08-27,Home,Yes
C0514,2024-03-19,Airport,Yes
C0440,2024-07-24,Home,No
C0280,2024-11-29,Home,Yes
C0751,2024-10-03,Airport,Yes
C0059,2024-08-12,Airport,Yes
C0293,2024-04-09,Airport,No
C1085,2024-07-02,Home,No
C1184,2024-04-30,Airport,Yes
C0839,2024-04-11,Home,Yes
C1087,2024-08-14,Airport,Yes
C0893,2024-12-21,Home,Yes
C0138,2024-08-29,Airport,Yes
C0378,2024-04-02,Airport,Yes
C0252,2024-07-09,Home,Yes
C0467,2024-05-08,Airport,No
C0973,2024-05-30,Airport,No
C0223,2024-08-11,Home,Yes
C1188,2024-07-15,Home,Yes
C0991,2024-10-07,Airport,Yes
C0343,2024-10-04,Home,No
C0671,2024-06-15,Home,No
C0958,2024-07-11,Airport,No
C1040,2024-01-23,Home,No
C0568,2024-05-26,Airport,No
C0637,2024-01-08,Airport,Yes
C0470,2024-05-17,Home,No
C0009,2024-08-24,Home,Yes
C0213,2024-04-11,Airport,Yes
C0378,2024-08-21,Home,Yes
C0690,2024-04-10,Home,No
C1025,2024-04-23,Airport,No
C0046,2024-07-22,Airport,Yes
C0591,2024-12-13,Home,Yes
C0814,2024-08-24,Airport,Yes
C0097,2024-05-26,Airport,Yes
C0040,2024-01-01,Airport,Yes
C0243,2024-12-05,Home,Yes
C0187,2024-08-09,Airport,No
C0399,2024-11-04,Home,No
C1132,2024-11-23,Home,Yes
C1036,2024-11-01,Home,Yes
C0041,2024-02-08,Airport,Yes
C0924,2024-02-11,Airport,Yes
C0487,2024-12-25,Home,Yes
C0901,2024-09-08,Airport,No
C0152,2024-02-18,Airport,No
C0541,2024-09-20,Airport,No
C1181,2024-01-27,Home,Yes
C0012,2024-04-01,Home,No
C0520,2024-02-21,Airport,Yes
C0947,2024-10-31,Home,No
C1071,2024-01-23,Home,Yes
C0496,2024-08-04,Home,Yes
C1154,2024-06-17,Home,No
C0118,2024-06-19,Airport,Yes
C0750,2024-11-01,Home,Yes
C1200,2024-03-13,Home,No
C0818,2024-05-01,Home,Yes
C0450,2024-01-18,Home,Yes
C0305,2024-09-01,Home,Yes
C0085,2024-08-19,Home,Yes
C0780,2024-06-03,Airport,Yes
C0118,2024-04-23,Home,No
C1128,2024-10-29,Airport,Yes
C0131,2024-10-09,Home,No
C0067,2024-08-04,Home,Yes
C0125,2024-05-22,Home,Yes
C0552,2024-06-30,Airport,Yes
C0778,2024-05-25,Home,Yes
C1116,2024-01-01,Airport,Yes
C1088,2024-09-05,Home,No
C0638,2024-06-22,Airport,Yes
C0169,2024-07-17,Home,Yes
C0308,2024-10-16,Home,Yes
C0644,2024-01-17,Home,Yes
C0377,2024-02-05,Airport,Yes
C0146,2024-04-10,Home,No
C0214,2024-08-23,Airport,Yes
C0819,2024-11-05,Home,Yes
C0645,2024-05-09,Home,Yes
C0076,2024-05-18,Airport,No
C0553,2024-08-12,Airport,Yes
C0325,2024-01-27,Home,No
C0188,2024-09-04,Home,Yes
C0577,2024-10-24,Home,Yes
C0130,2024-04-20,Airport,No
C0008,2024-11-20,Home,Yes
C0058,2024-04-12,Home,No
C0563,2024-04-10,Home,No
C0952,2024-04-05,Airport,No
C0835,2024-04-16,Airport,No
C0472,2024-02-18,Home,Yes
C0101,2024-09-05,Home,No
C0510,2024-04-20,Home,Yes
C0408,2024-12-24,Home,Yes
C1175,2024-10-04,Home,Yes
C0525,2024-10-04,Home,No
C0777,2024-07-29,Home,No
C0407,2024-11-21,Home,No
C0281,2024-10-03,Airport,Yes
C0982,2024-01-31,Home,No
C1199,2024-01-07,Home,No
C1083,2024-01-28,Airport,Yes
C1122,2024-07-14,Airport,Yes
C0724,2024-05-02,Airport,No
C0692,2024-03-05,Home,No
C0297,2024-09-21,Home,No
C0913,2024-08-30,Home,Yes
C0424,2024-03-10,Airport,Yes
C1052,2024-03-08,Airport,Yes
C1022,2024-10-12,Home,Yes
C0553,2024-08-27,Home,No
C0334,2024-02-01,Home,Yes
C0585,2024-01-13,Airport,Yes
C1030,2024-04-04,Airport,Yes
C0918,2024-08-27,Airport,Yes
C1025,2024-12-07,Home,Yes
C0486,2024-01-01,Home,No
C0736,2024-11-30,Airport,No
C0911,2024-01-14,Airport,Yes
C1121,2024-09-28,Home,Yes
C1068,2024-04-13,Home,No
C0927,2024-02-18,Home,Yes
C0837,2024-04-17,Home,No
C0700,2024-06-01,Home,No
C0620,2024-07-25,Airport,Yes
C1068,2024-02-21,Home,No
C0703,2024-02-08,Home,No
C0925,2024-11-23,Airport,No
C0356,2024-01-27,Home,Yes
C0270,2024-06-05,Airport,No
C0733,2024-08-02,Home,Yes
C0775,2024-10-29,Home,No
C0259,2024-03-17,Home,No
C0693,2024-12-10,Airport,Yes
C0032,2024-12-18,Airport,Yes
C0506,2024-07-07,Home,Yes
C0365,2024-06-08,Airport,Yes
C0823,2024-09-12,Home,Yes
C0272,2024-04-28,Home,No
C0554,2024-04-19,Home,Yes
C0612,2024-11-03,Home,Yes
C1141,2024-07-24,Home,No
C0605,2024-03-31,Airport,Yes
C0298,2024-06-20,Airport,No
C0818,2024-06-07,Home,Yes
C1145,2024-02-27,Airport,Yes
C1087,2024-01-09,Home,No
C0289,2024-07-07,Home,No
C0861,2024-09-01,Home,Yes
C1078,2024-02-17,Airport,Yes
C0488,2024-04-10,Home,No
C0673,2024-06-13,Airport,Yes
C0199,2024-11-16,Home,Yes
C0977,2024-03-19,Home,Yes
C1090,2024-11-22,Home,Yes
C0284,2024-04-07,Home,Yes
C0483,2024-12-13,Home,No
C0467,2024-02-22,Home,No
C0484,2024-10-17,Home,Yes
C0486,2024-11-09,Airport,Yes
C0116,2024-06-23,Airport,Yes
C0900,2024-01-11,Airport,Yes
C0218,2024-02-25,Home,Yes
C0847,2024-06-24,Home,Yes
C0905,2024-04-16,Home,Yes
C0098,2024-07-16,Home,No
C0801,2024-01-14,Airport,No
C0199,2024-11-15,Home,No
C0391,2024-05-03,Airport,Yes
C0552,2024-12-01,Home,Yes
C0949,2024-03-10,Home,Yes
C1105,2024-07-30,Airport,Yes
C1011,2024-09-07,Airport,No
C0934,2024-09-01,Airport,No
C0848,2024-10-01,Home,No
C0571,2024-11-03,Home,Yes
C0448,2024-02-26,Home,Yes
C0864,2024-05-18,Home,No
C0600,2024-05-27,Airport,Yes
C0660,2024-08-27,Home,No
C0264,2024-12-15,Home,No
C0551,2024-09-21,Airport,No
C0630,2024-09-29,Home,Yes
C0195,2024-10-05,Airport,Yes
C0072,2024-08-19,Home,No
C0226,2024-05-17,Airport,Yes
C0933,2024-12-30,Airport,Yes
C0195,2024-05-29,Airport,Yes
C0154,2024-03-27,Home,No
C0115,2024-02-02,Home,No
C0003,2024-03-17,Home,Yes
C0568,2024-04-17,Home,No
C0536,2024-10-21,Home,No
C0076,2024-10-09,Home,No
C0828,2024-09-12,Home,Yes
C0717,2024-11-11,Home,Yes
C0734,2024-10-25,Home,Yes
C0960,2024-06-20,Home,Yes
C0935,2024-05-13,Home,Yes
C0480,2024-10-06,Airport,No
C0176,2024-06-25,Home,Yes
C0580,2024-08-26,Airport,Yes
C0048,2024-07-07,Home,Yes
C0756,2024-01-07,Home,Yes
C0742,2024-02-25,Home,No
C0373,2024-03-10,Home,Yes
C1098,2024-03-04,Home,No
C0957,2024-02-21,Home,No
C0084,2024-06-07,Airport,No
C0360,2024-04-11,Home,Yes
C0823,2024-03-16,Airport,Yes
C0449,2024-08-30,Airport,Yes
C0469,2024-04-13,Home,Yes
C0680,2024-08-28,Home,No
C0907,2024-12-03,Home,No
C0354,2024-09-05,Home,Yes
C0276,2024-07-13,Home,No
C0614,2024-04-24,Home,Yes
C0936,2024-08-31,Airport,No
C0930,2024-08-29,Home,No
C0007,2024-10-20,Airport,No
C0304,2024-01-07,Home,Yes
C0029,2024-10-12,Home,No
C0047,2024-06-24,Home,Yes
C0002,2024-11-01,Airport,No
C0183,2024-06-24,Home,Yes
C0917,2024-07-12,Home,No
C0067,2024-07-31,Airport,No
C0154,2024-01-26,Home,No
C0564,2024-07-30,Airport,Yes
C0754,2024-12-26,Home,No
C1000,2024-09-19,Home,Yes
C0681,2024-04-04,Home,No
C0741,2024-10-09,Airport,No
C0392,2024-05-18,Airport,No
C0639,2024-04-09,Airport,Yes
C0717,2024-06-14,Home,No
C0583,2024-09-12,Airport,Yes
C0382,2024-11-10,Home,Yes
C1077,2024-09-20,Home,No
C0155,2024-11-08,Home,Yes
C1106,2024-02-20,Home,Yes
C0240,2024-08-07,Airport,Yes
C0735,2024-04-18,Airport,No
C1167,2024-05-08,Airport,No
C0112,2024-12-25,Home,No
C0164,2024-11-16,Home,No
C1030,2024-08-07,Home,No
C1174,2024-01-11,Airport,Yes
C0727,2024-11-10,Home,Yes
C0095,2024-07-25,Home,No
C0011,2024-04-03,Airport,Yes
C0981,2024-06-15,Airport,Yes
C0989,2024-01-23,Airport,Yes
C0941,2024-10-29,Home,No
C0430,2024-10-19,Airport,No
C0131,2024-11-29,Airport,Yes
C0811,2024-12-30,Home,No
C1185,2024-06-02,Home,Yes
C0071,2024-07-03,Home,Yes
C0620,2024-09-19,Airport,No
C1147,2024-04-05,Home,No
C0281,2024-01-12,Home,Yes
C0001,2024-10-12,Home,Yes
C0192,2024-08-19,Home,No
C0714,2024-07-22,Airport,Yes
C0238,2024-02-14,Airport,Yes
C0528,2024-01-13,Airport,No
C0184,2024-08-17,Home,No
C1164,2024-07-01,Airport,No
C0345,2024-03-29,Home,No
C0471,2024-01-18,Home,Yes
C0846,2024-02-29,Home,No
C0136,2024-05-10,Home,Yes
C1096,2024-05-02,Airport,Yes
C0090,2024-02-18,Home,No
C0450,2024-03-30,Home,Yes
C0297,2024-02-13,Home,Yes
C0700,2024-10-08,Home,No
C0998,2024-09-08,Home,Yes
C0590,2024-09-25,Home,Yes
C0826,2024-03-25,Home,Yes
C0230,2024-02-14,Airport,Yes
C0111,2024-07-27,Home,No
C0988,2024-06-18,Home,No
C0380,2024-01-11,Home,Yes
C0668,2024-03-21,Airport,Yes
C0610,2024-07-26,Airport,Yes
C0494,2024-02-06,Airport,Yes
C0194,2024-04-22,Airport,Yes
C0835,2024-09-25,Home,Yes
C1061,2024-01-14,Home,No
C1119,2024-11-25,Home,No
C0064,2024-02-29,Airport,Yes
C0464,2024-11-15,Airport,No
C0157,2024-03-14,Home,No
C1159,2024-12-25,Airport,Yes
C0684,2024-01-04,Airport,Yes
C0365,2024-06-22,Home,Yes
C0699,2024-11-02,Airport,No
C0554,2024-09-29,Home,Yes
C0870,2024-04-15,Home,Yes
C0636,2024-10-04,Airport,Yes
C1170,2024-08-29,Airport,Yes
C0045,2024-01-11,Airport,No
C0954,2024-11-21,Airport,No
C0794,2024-12-27,Airport,No
C0525,2024-11-20,Airport,Yes
C0292,2024-06-13,Airport,Yes
C0491,2024-11-08,Home,No
C0066,2024-09-04,Home,Yes
C0924,2024-06-24,Home,Yes
C0763,2024-04-27,Home,No
C0342,2024-01-25,Home,Yes
C1070,2024-05-23,Home,No
C0535,2024-07-12,Home,No
C0935,2024-03-06,Airport,No
C0240,2024-09-10,Home,No
C1175,2024-11-25,Home,Yes
C0437,2024-06-26,Home,Yes
C0465,2024-05-06,Home,Yes
C1005,2024-12-27,Home,Yes
C1175,2024-10-31,Home,Yes
C1073,2024-12-24,Airport,No
C0412,2024-10-05,Airport,Yes
C0392,2024-09-27,Home,No
C0033,2024-06-21,Home,Yes
C0149,2024-10-26,Home,No
C0341,2024-02-07,Airport,No
C0330,2024-05-05,Airport,Yes
C0872,2024-03-17,Home,Yes
C0324,2024-08-25,Home,Yes
C0028,2024-04-25,Home,Yes
C0842,2024-07-15,Airport,Yes
C0934,2024-09-14,Home,No
C0106,2024-06-12,Airport,No
C0353,2024-08-06,Home,Yes
C1177,2024-01-27,Airport,No
C0528,2024-11-20,Home,Yes
C0804,2024-05-12,Airport,No
C0165,2024-01-07,Home,Yes
C0395,2024-03-17,Home,Yes
C0113,2024-01-17,Home,No
C0647,2024-02-10,Home,No
C0768,2024-06-10,Airport,Yes
C0553,2024-12-30,Home,Yes
C0626,2024-10-21,Airport,No
C0319,2024-07-18,Airport,Yes
C0347,2024-04-11,Airport,No
C0545,2024-07-05,Airport,No
C1025,2024-04-21,Airport,No
C0317,2024-07-14,Home,No
C0800,2024-08-19,Airport,No
C0479,2024-12-27,Home,No
C0387,2024-06-20,Airport,Yes
C0453,2024-11-19,Airport,No
C1196,2024-11-14,Airport,No
C0870,2024-07-11,Home,No
C0910,2024-08-29,Home,No
C0024,2024-05-01,Airport,No
C0976,2024-10-08,Home,No
C1176,2024-04-11,Home,No
C0265,2024-12-06,Airport,Yes
C0241,2024-05-10,Airport,No
C0848,2024-11-02,Home,Yes
C0493,2024-10-09,Home,Yes
C0911,2024-03-31,Airport,Yes
C0170,2024-10-12,Airport,No
C0269,2024-03-12,Airport,No
C0533,2024-07-04,Home,No
C0870,2024-11-24,Home,No
C0335,2024-03-30,Home,No
C0641,2024-03-21,Home,Yes
C0570,2024-09-17,Airport,No
C0087,2024-12-28,Home,No
C0979,2024-12-06,Home,Yes
C0368,2024-08-14,Airport,Yes
C0027,2024-07-03,Home,No
C0060,2024-04-14,Airport,No
C1082,2024-08-03,Airport,Yes
C0432,2024-08-18,Home,Yes
C0752,2024-03-22,Airport,No
C0918,2024-01-16,Home,Yes
C0588,2024-05-27,Home,Yes
C0860,2024-04-24,Home,No
C0277,2024-03-19,Home,Yes
C0872,2024-02-01,Airport,No
C0806,2024-08-15,Airport,No
C1073,2024-08-10,Home,No
C1103,2024-11-07,Airport,No
C0070,2024-03-31,Airport,No
C0289,2024-01-09,Home,Yes
C0083,2024-08-13,Home,Yes
C0498,2024-07-30,Home,No
C0738,2024-03-20,Airport,Yes
C0158,2024-07-14,Home,No
C0027,2024-06-24,Home,No
C0282,2024-12-27,Airport,Yes
C0824,2024-06-02,Home,No
C0599,2024-08-20,Airport,No
C0699,2024-06-28,Airport,No
C1028,2024-06-26,Airport,No
C0405,2024-04-25,Home,No
C0841,2024-01-23,Home,Yes
C0367,2024-01-31,Airport,Yes
C1036,2024-11-12,Home,Yes
C0742,2024-08-24,Airport,Yes
C1001,2024-12-23,Airport,Yes
C1120,2024-04-23,Home,Yes
C0627,2024-06-27,Airport,Yes
C1011,2024-12-22,Airport,Yes
C0182,2024-07-08,Airport,No
C0720,2024-08-15,Home,Yes
C1141,2024-01-13,Airport,Yes
C0637,2024-10-02,Home,No
C0340,2024-09-21,Airport,Yes
C0598,2024-04-11,Home,Yes
C0554,2024-05-25,Home,Yes
C0829,2024-04-30,Home,No
C0792,2024-02-09,Airport,Yes
C0606,2024-11-15,Home,No
C0282,2024-06-01,Home,Yes
C0175,2024-09-27,Airport,Yes
C0918,2024-02-22,Home,Yes
C0688,2024-04-27,Airport,No
C0424,2024-07-24,Home,Yes
C0396,2024-04-23,Home,No
C0576,2024-11-03,Home,Yes
C0393,2024-07-17,Home,No
C0222,2024-06-22,Home,Yes
C1170,2024-06-15,Airport,Yes
C0296,2024-08-10,Airport,Yes
C0291,2024-08-16,Home,Yes
C0501,2024-06-09,Airport,Yes
C0660,2024-10-15,Home,No
C0445,2024-12-23,Home,Yes
C0140,2024-07-05,Airport,Yes
C1083,2024-08-30,Airport,No
C0745,2024-10-04,Home,Yes
C1006,2024-12-03,Home,Yes
C0120,2024-05-18,Home,No
C0940,2024-03-30,Airport,Yes
C1189,2024-04-11,Airport,Yes
C0295,2024-08-11,Home,No
C0695,2024-10-21,Airport,No
C1182,2024-08-15,Home,No
C1138,2024-12-18,Home,No
C0328,2024-11-28,Home,Yes
C0565,2024-04-25,Home,Yes
C0284,2024-10-26,Airport,No
C0487,2024-06-29,Home,No
C0193,2024-10-13,Home,No
C0524,2024-07-25,Airport,No
C1000,2024-12-02,Home,Yes
C0317,2024-04-28,Home,Yes
C1171,2024-01-24,Home,Yes
C0601,2024-04-18,Home,Yes
C0941,2024-01-14,Airport,Yes
C0758,2024-11-29,Airport,Yes
C0301,2024-06-12,Home,Yes
C0107,2024-01-10,Home,Yes
C1096,2024-05-14,Home,No
